# Generated by Cross Validation Log[com.rapidminer.datatable.SimpleDataTable]
# Iteration	Execution Time	rounds	booster	sample_type	normalize_type	learning_type	max_depth	feature_selector	top_k	updater	AUC
1510.0	15483.0	70.0	linear booster	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1509.0	16754.0	90.0	DART	uniform	tree	0.6400000000000001	6.0	cyclic	15.0	coord_descent	true
1508.0	18529.0	41.0	DART	uniform	tree	0.36	6.0	shuffle	15.0	shotgun	true
1512.0	15571.0	100.0	DART	uniform	tree	0.09	6.0	cyclic	15.0	shotgun	true
1513.0	14919.0	41.0	DART	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	coord_descent	true
1514.0	14605.0	70.0	linear booster	uniform	tree	0.36	6.0	shuffle	15.0	shotgun	true
1515.0	14607.0	51.0	DART	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1517.0	17325.0	80.0	linear booster	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	shotgun	true
1521.0	14538.0	100.0	DART	uniform	tree	0.6400000000000001	6.0	cyclic	15.0	coord_descent	true
1518.0	18454.0	60.0	DART	uniform	tree	0.09	6.0	cyclic	15.0	shotgun	true
1520.0	15970.0	80.0	linear booster	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1519.0	15977.0	80.0	DART	uniform	tree	0.6400000000000001	6.0	cyclic	15.0	coord_descent	true
1516.0	18476.0	100.0	linear booster	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	coord_descent	true
1522.0	15741.0	51.0	DART	uniform	tree	0.36	6.0	shuffle	15.0	shotgun	true
1524.0	12915.0	51.0	DART	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	coord_descent	true
1523.0	19150.0	1.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1526.0	12114.0	60.0	DART	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1525.0	14927.0	80.0	linear booster	uniform	tree	0.36	6.0	shuffle	15.0	shotgun	true
1527.0	10719.0	90.0	linear booster	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	shotgun	true
1531.0	9607.0	31.0	DART	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1530.0	9626.0	90.0	linear booster	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1529.0	10814.0	70.0	DART	uniform	tree	0.09	6.0	cyclic	15.0	shotgun	true
1528.0	12615.0	1.0	tree booster	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1533.0	10576.0	60.0	DART	uniform	tree	0.36	6.0	shuffle	15.0	shotgun	true
1534.0	10568.0	60.0	DART	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	coord_descent	true
1532.0	15100.0	1.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	coord_descent	true
1536.0	11289.0	70.0	DART	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1535.0	14202.0	11.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1540.0	11881.0	100.0	linear booster	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1539.0	11897.0	41.0	DART	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1538.0	12496.0	100.0	linear booster	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	shotgun	true
1541.0	11663.0	80.0	DART	uniform	tree	0.09	6.0	cyclic	15.0	shotgun	true
1537.0	17464.0	90.0	linear booster	uniform	tree	0.36	6.0	shuffle	15.0	shotgun	true
1544.0	11393.0	70.0	DART	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	coord_descent	true
1542.0	14120.0	11.0	tree booster	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1546.0	9913.0	80.0	DART	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1545.0	12110.0	11.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	coord_descent	true
1543.0	18354.0	41.0	linear booster	uniform	tree	0.0	6.0	cyclic	15.0	shotgun	true
1547.0	12140.0	21.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1549.0	13590.0	51.0	DART	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1548.0	17010.0	1.0	DART	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1550.0	16683.0	1.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	shotgun	true
1552.0	16457.0	80.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	coord_descent	true
1556.0	15781.0	90.0	DART	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1555.0	16058.0	41.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	coord_descent	true
1553.0	18990.0	80.0	DART	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	coord_descent	true
1557.0	16474.0	21.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	coord_descent	true
1562.0	17457.0	60.0	DART	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1558.0	22766.0	51.0	linear booster	uniform	tree	0.0	6.0	cyclic	15.0	shotgun	true
1560.0	23605.0	31.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1564.0	19410.0	11.0	DART	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1565.0	22498.0	11.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	shotgun	true
1567.0	19883.0	100.0	DART	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1571.0	20679.0	31.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	coord_descent	true
1570.0	20689.0	90.0	DART	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	coord_descent	true
1568.0	23531.0	51.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	coord_descent	true
1566.0	29134.0	90.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	coord_descent	true
1577.0	15710.0	21.0	DART	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1573.0	22476.0	70.0	DART	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1576.0	22411.0	41.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1579.0	15456.0	21.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	shotgun	true
1580.0	17280.0	1.0	tree booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1574.0	28818.0	60.0	linear booster	uniform	tree	0.0	6.0	cyclic	15.0	shotgun	true
1582.0	17782.0	70.0	DART	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1584.0	17986.0	60.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	coord_descent	true
1586.0	18172.0	100.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	coord_descent	true
1583.0	24164.0	100.0	DART	uniform	tree	0.16000000000000003	6.0	thrifty	15.0	coord_descent	true
1588.0	16463.0	31.0	DART	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1592.0	14448.0	1.0	linear booster	uniform	tree	0.0	6.0	cyclic	15.0	shotgun	true
1591.0	15396.0	31.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	shotgun	true
1590.0	15422.0	51.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1589.0	18654.0	80.0	DART	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1594.0	14906.0	70.0	linear booster	uniform	tree	0.0	6.0	cyclic	15.0	shotgun	true
1593.0	17773.0	11.0	tree booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1596.0	13932.0	70.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	coord_descent	true
1595.0	18423.0	80.0	DART	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1599.0	12816.0	41.0	DART	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1597.0	15672.0	1.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	coord_descent	true
1602.0	12010.0	60.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1601.0	12030.0	41.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	shotgun	true
1598.0	17921.0	1.0	tree booster	uniform	tree	0.25	6.0	cyclic	15.0	shotgun	true
1603.0	14403.0	90.0	DART	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1600.0	16216.0	11.0	linear booster	uniform	tree	0.0	6.0	cyclic	15.0	shotgun	true
1604.0	14327.0	80.0	linear booster	uniform	tree	0.0	6.0	cyclic	15.0	shotgun	true
1605.0	16297.0	21.0	tree booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1607.0	12068.0	90.0	DART	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1606.0	18555.0	80.0	DART	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1608.0	14453.0	51.0	DART	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1611.0	16350.0	51.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	shotgun	true
1610.0	16769.0	70.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1609.0	17202.0	11.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	coord_descent	true
1612.0	17950.0	11.0	tree booster	uniform	tree	0.25	6.0	cyclic	15.0	shotgun	true
1613.0	16330.0	100.0	DART	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1617.0	16288.0	100.0	DART	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1616.0	16297.0	31.0	tree booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1619.0	13033.0	60.0	DART	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1618.0	15558.0	90.0	DART	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1614.0	23706.0	21.0	linear booster	uniform	tree	0.0	6.0	cyclic	15.0	shotgun	true
1620.0	11660.0	60.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	shotgun	true
1621.0	13176.0	80.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1622.0	12808.0	21.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	coord_descent	true
1615.0	24442.0	90.0	linear booster	uniform	tree	0.0	6.0	cyclic	15.0	shotgun	true
1624.0	11367.0	1.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1623.0	11601.0	21.0	tree booster	uniform	tree	0.25	6.0	cyclic	15.0	shotgun	true
1625.0	10115.0	1.0	tree booster	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1626.0	11334.0	41.0	tree booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1628.0	10801.0	100.0	DART	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1630.0	9894.0	70.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	shotgun	true
1632.0	8582.0	31.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	coord_descent	true
1631.0	8642.0	90.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1627.0	12341.0	70.0	DART	uniform	tree	0.6400000000000001	6.0	shuffle	15.0	coord_descent	true
1633.0	10102.0	100.0	linear booster	uniform	tree	0.0	6.0	cyclic	15.0	shotgun	true
1635.0	9196.0	31.0	tree booster	uniform	tree	0.25	6.0	cyclic	15.0	shotgun	true
1629.0	14214.0	31.0	linear booster	uniform	tree	0.0	6.0	cyclic	15.0	shotgun	true
1634.0	12496.0	11.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1636.0	9566.0	11.0	tree booster	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1637.0	8347.0	51.0	tree booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1639.0	8091.0	80.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	shotgun	true
1642.0	8355.0	51.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	coord_descent	true
1640.0	10138.0	41.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	coord_descent	true
1644.0	8619.0	41.0	tree booster	uniform	tree	0.25	6.0	cyclic	15.0	shotgun	true
1645.0	7710.0	90.0	tree booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1638.0	13384.0	1.0	tree booster	uniform	tree	0.6400000000000001	6.0	thrifty	15.0	coord_descent	true
1641.0	13020.0	100.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1646.0	7446.0	21.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1648.0	8395.0	60.0	tree booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1649.0	8822.0	70.0	tree booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1650.0	7646.0	90.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	shotgun	true
1647.0	9520.0	21.0	tree booster	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1651.0	7040.0	60.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	coord_descent	true
1652.0	9144.0	90.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	coord_descent	true
1654.0	8066.0	100.0	tree booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1657.0	8010.0	31.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1653.0	9917.0	51.0	tree booster	uniform	tree	0.25	6.0	cyclic	15.0	shotgun	true
1658.0	8941.0	70.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	coord_descent	true
1660.0	8515.0	100.0	DART	uniform	tree	0.16000000000000003	6.0	cyclic	15.0	shotgun	true
1659.0	8527.0	80.0	tree booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1662.0	8312.0	80.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	coord_descent	true
1661.0	8323.0	31.0	tree booster	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1656.0	10843.0	1.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1663.0	5194.0	100.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	coord_descent	true
1655.0	11936.0	1.0	linear booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	coord_descent	true
1666.0	4367.0	60.0	tree booster	uniform	tree	0.25	6.0	cyclic	15.0	shotgun	true
1664.0	6528.0	1.0	linear booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1672.0	2704.0	41.0	tree booster	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1670.0	2712.0	60.0	linear booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1665.0	5581.0	41.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1673.0	2961.0	11.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1667.0	3975.0	1.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1679.0	3097.0	11.0	linear booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	coord_descent	true
1687.0	2900.0	70.0	tree booster	uniform	tree	0.25	6.0	cyclic	15.0	shotgun	true
1689.0	3810.0	11.0	linear booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1694.0	3728.0	51.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1692.0	3962.0	70.0	linear booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1686.0	5405.0	1.0	DART	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1691.0	4615.0	51.0	tree booster	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1698.0	4497.0	100.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1697.0	4499.0	100.0	linear booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1695.0	5902.0	21.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1696.0	5292.0	11.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1700.0	4545.0	80.0	tree booster	uniform	tree	0.25	6.0	cyclic	15.0	shotgun	true
1699.0	5426.0	80.0	linear booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1701.0	4515.0	21.0	linear booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1703.0	4368.0	11.0	DART	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1702.0	4441.0	60.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1704.0	4449.0	31.0	DART	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1707.0	4612.0	1.0	DART	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1705.0	5790.0	60.0	tree booster	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1711.0	4544.0	90.0	linear booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1708.0	4982.0	31.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1710.0	4865.0	90.0	tree booster	uniform	tree	0.25	6.0	cyclic	15.0	shotgun	true
1706.0	6547.0	1.0	DART	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1714.0	4580.0	70.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1713.0	4588.0	21.0	DART	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1709.0	6764.0	21.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1715.0	5198.0	41.0	DART	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1712.0	6928.0	31.0	linear booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1717.0	4212.0	70.0	tree booster	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1716.0	4780.0	11.0	DART	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1718.0	4918.0	41.0	linear booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1720.0	4912.0	70.0	linear booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1719.0	4979.0	41.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1722.0	5033.0	80.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1723.0	5033.0	31.0	DART	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1724.0	5572.0	31.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1725.0	4996.0	51.0	DART	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1721.0	7686.0	11.0	DART	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1728.0	5623.0	21.0	DART	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1726.0	7321.0	21.0	DART	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1730.0	6588.0	80.0	linear booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1733.0	5052.0	41.0	DART	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1729.0	7086.0	51.0	linear booster	uniform	tree	0.09	6.0	cyclic	15.0	coord_descent	true
1727.0	9316.0	80.0	tree booster	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1732.0	5986.0	90.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1735.0	6172.0	60.0	DART	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1734.0	6840.0	41.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1731.0	9491.0	51.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1736.0	6456.0	51.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1737.0	5676.0	90.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1738.0	5773.0	11.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1739.0	6134.0	90.0	linear booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1743.0	5321.0	100.0	tree booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1740.0	6531.0	90.0	tree booster	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1742.0	5607.0	60.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1745.0	4299.0	51.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1741.0	7287.0	100.0	tree booster	uniform	tree	0.09	6.0	thrifty	15.0	shotgun	true
1747.0	4079.0	60.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1744.0	5954.0	70.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1746.0	5356.0	1.0	DART	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1748.0	3831.0	100.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1751.0	2752.0	1.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1749.0	4901.0	21.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1750.0	3903.0	100.0	linear booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1755.0	2287.0	80.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1752.0	3429.0	11.0	DART	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1754.0	3447.0	60.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1753.0	4361.0	70.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1756.0	4285.0	90.0	linear booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1759.0	2738.0	41.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1757.0	4477.0	31.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	coord_descent	true
1758.0	4478.0	80.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1760.0	4918.0	41.0	tree booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1763.0	4732.0	31.0	tree booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1764.0	5092.0	70.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1761.0	5973.0	1.0	DART	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1762.0	7444.0	11.0	linear booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1765.0	6120.0	60.0	DART	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1768.0	5738.0	90.0	linear booster	uniform	tree	0.09	6.0	shuffle	15.0	shotgun	true
1767.0	6772.0	51.0	linear booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1769.0	5881.0	1.0	linear booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1770.0	5881.0	100.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1771.0	5898.0	51.0	tree booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1772.0	5741.0	41.0	tree booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1766.0	9286.0	100.0	linear booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1774.0	5452.0	11.0	DART	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1773.0	7897.0	80.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1776.0	5369.0	70.0	DART	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1778.0	5147.0	60.0	linear booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1775.0	6985.0	21.0	linear booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1777.0	6185.0	31.0	linear booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1780.0	5894.0	1.0	linear booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1782.0	4824.0	51.0	tree booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1781.0	5556.0	60.0	tree booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1784.0	5866.0	21.0	DART	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1783.0	7646.0	1.0	DART	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1779.0	10056.0	11.0	linear booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1785.0	6118.0	90.0	tree booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1786.0	6111.0	80.0	DART	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1787.0	7047.0	70.0	linear booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1789.0	7045.0	41.0	linear booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1792.0	6451.0	70.0	tree booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1791.0	7218.0	60.0	tree booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1788.0	8802.0	31.0	linear booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1790.0	7881.0	11.0	linear booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1793.0	6050.0	31.0	DART	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1796.0	8218.0	80.0	linear booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1794.0	9760.0	11.0	DART	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1799.0	7640.0	51.0	linear booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1798.0	7649.0	41.0	linear booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1795.0	10576.0	21.0	linear booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1801.0	9412.0	70.0	tree booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
1800.0	9874.0	80.0	tree booster	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1804.0	10453.0	41.0	DART	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1797.0	16770.0	90.0	DART	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1803.0	14126.0	21.0	linear booster	uniform	tree	0.16000000000000003	6.0	shuffle	15.0	shotgun	true
1806.0	11860.0	21.0	DART	uniform	tree	0.010000000000000002	6.0	cyclic	15.0	shotgun	true
1810.0	13003.0	90.0	tree booster	uniform	tree	0.010000000000000002	6.0	shuffle	15.0	shotgun	true
